RGD symbol	NCBI gene ID	Gene Synonym
Zfp668	309002	LOC309002
Zfp668	309002	RGD1308623
Zfp668	309002	Znf668
Cactin	500790	LOC500790
Cactin	500790	RGD1563634
Larp1	303158	LOC303158
Larp1	303158	RGD1306683
Pls1	315926	LOC315926
Pls1	315926	MGC189074
Olr1351	405021	
LOC103694404	103690821	LOC100363391
LOC103694404	103690821	LOC100361880
LOC103692785	103690821	LOC100363391
LOC103692785	103690821	LOC100361880
LOC103694169	103690821	LOC100363391
LOC103694169	103690821	LOC100361880
LOC103693375	103690821	LOC100363391
LOC103693375	103690821	LOC100361880
LOC103690821	103690821	LOC100363391
LOC103690821	103690821	LOC100361880
Rpl39	103690821	LOC100363391
Rpl39	103690821	LOC100361880
LOC103694404	103692785	LOC100363391
LOC103694404	103692785	LOC100361880
LOC103692785	103692785	LOC100363391
LOC103692785	103692785	LOC100361880
LOC103694169	103692785	LOC100363391
LOC103694169	103692785	LOC100361880
LOC103693375	103692785	LOC100363391
LOC103693375	103692785	LOC100361880
LOC103690821	103692785	LOC100363391
LOC103690821	103692785	LOC100361880
Rpl39	103692785	LOC100363391
Rpl39	103692785	LOC100361880
LOC103694404	103694404	LOC100363391
LOC103694404	103694404	LOC100361880
LOC103692785	103694404	LOC100363391
LOC103692785	103694404	LOC100361880
LOC103694169	103694404	LOC100363391
LOC103694169	103694404	LOC100361880
LOC103693375	103694404	LOC100363391
LOC103693375	103694404	LOC100361880
LOC103690821	103694404	LOC100363391
LOC103690821	103694404	LOC100361880
Rpl39	103694404	LOC100363391
Rpl39	103694404	LOC100361880
Lysmd4	681647	LOC681647
RGD1561662	301232	LOC301232
Sema4g	361764	LOC361764
		
		
Aspscr1	691026	LOC691026
Aspscr1	691026	MGC187913
Spg21	300791	MGC94700
LOC365238	365238	
		
		
Prkar2a	29699	
Phax	286917	LOC286917
Phax	286917	RBP-2
Phax	286917	RBP-26
Phax	286917	RTX-42
Rcn2	29218	
Flt3	140635	LOC304265
		
LOC103691261	103691261	LOC680693
		
LOC103694404	103690821	LOC100363391
LOC103694404	103690821	LOC100361880
LOC103692785	103690821	LOC100363391
LOC103692785	103690821	LOC100361880
LOC103694169	103690821	LOC100363391
LOC103694169	103690821	LOC100361880
LOC103693375	103690821	LOC100363391
LOC103693375	103690821	LOC100361880
LOC103690821	103690821	LOC100363391
LOC103690821	103690821	LOC100361880
Rpl39	103690821	LOC100363391
Rpl39	103690821	LOC100361880
LOC103694404	103694404	LOC100363391
LOC103694404	103694404	LOC100361880
LOC103692785	103694404	LOC100363391
LOC103692785	103694404	LOC100361880
LOC103694169	103694404	LOC100363391
LOC103694169	103694404	LOC100361880
LOC103693375	103694404	LOC100363391
LOC103693375	103694404	LOC100361880
LOC103690821	103694404	LOC100363391
LOC103690821	103694404	LOC100361880
Rpl39	103694404	LOC100363391
Rpl39	103694404	LOC100361880
Hmg20a	315689	LOC315689
Hmg20a	315689	RGD1564760
Kri1	687183	LOC687183
RGD1307595	295019	LOC295019
Hsp90ab1	301252	HSP 84
Hsp90ab1	301252	HSP84
Hsp90ab1	301252	HSP90-BETA
Hsp90ab1	301252	HSP90B
Hsp90ab1	301252	HSPC2
Hsp90ab1	301252	Hspcb
Hsp90ab1	301252	MGC94263
		
Dnajc24	362184	Dph4
Dnajc24	362184	LOC362184
Dnajc24	362184	RGD1564710
Dnajc24	362184	Zcsl3
Ackr2	140473	Ccbp2
Ackr2	140473	D6
Ackr2	140473	MGC105345
		
Ndufb10	681418	LOC287121
Ndufb10	681418	LOC681418
Tes	500040	LOC500040
		
Lama5	140433	
Crybg2	298543	Aim1l
Crybg2	298543	LOC298543
	288959	
Olr443	295715	LOC100912339
Tmem121	691678	LOC314484
Tmem121	691678	LOC691678
		
		
Spink9	100911241	LOC681344
Spink9	100911241	Spink12
Spink9	100911241	Spink12l1
LOC100911241	100911241	LOC681344
LOC100911241	100911241	Spink12
LOC100911241	100911241	Spink12l1
LOC103694201	100911241	LOC681344
LOC103694201	100911241	Spink12
LOC103694201	100911241	Spink12l1
Slc39a3	314637	LOC314637
Slc39a3	314637	MGC105842
Slc39a3	314637	ZIP-3
		
		
Olr675	404825	LOC100912370
Olr675	295881	LOC100912370
Olr691	404822	
		
Itih1	306251	LOC306251
		
Tedc2	100158225	LOC100158225
Tedc2	100158225	MGC188077
		
		
Rprd1b	311591	Crept
Rprd1b	311591	LOC311591
Rprd1b	311591	RGD1304782
Adam15	57025	ADAM 15
Adam15	57025	CRII-7
Adam15	57025	MDC-15
Adam15	57025	MDC15
Adam15	57025	tMDC VI
Adam15	57025	tMDCVI
Gfod1	306842	LOC306842
		
Scamp2	65168	MGC94592
		
Mir206	100314052	rno-mir-206
Zcchc9	309986	LOC309986
LOC100912836	100912836	LOC503465
LOC100912836	100912836	RGD1564595
Pramel3	100912836	LOC503465
Pramel3	100912836	RGD1564595
LOC100912836	503465	LOC503465
LOC100912836	503465	RGD1564595
Pramel3	503465	LOC503465
Pramel3	503465	RGD1564595
		
Adam18	57029	ADAM 18
Adam18	57029	tMDC III
Adam18	57029	tMDCIII
		
Dennd6a	306229	Fam116a
Dennd6a	306229	LOC306229
Dennd6a	306229	RGD1306064
Mir3120	100314055	rno-mir-3120
Mir3120	100526611	rno-mir-3120
		
Spink1	24833	Psti-1
Spink1	24833	PSTI-61
Spink1	24833	PSTI-I
Spink1	24833	Spink3
Spink1	24833	Tilp
		
Stac2	363674	LOC363674
Phyhip	103690056	LOC290356
LOC108348161	103690056	LOC290356
Phyhip	108348161	LOC290356
LOC108348161	108348161	LOC290356
Mfsd6l	287414	LOC287414
Mfsd6l	287414	RGD1307767
		
		
Lyn	81515	p53Lyn
Lyn	81515	p56Lyn
Olr662	405948	
		
Piezo1	361430	Fam38a
Piezo1	361430	LOC361430
Piezo1	361430	Mib
		
		
Pole	304573	POLE1
Pole	304573	Pole_mapped
		
		
Mnx1	682076	Hlxb9
Mnx1	682076	LOC682076
		
		
Hsd17b12	84013	17-beta-HSD 12
Hsd17b12	84013	KAR
Hsd17b12	84013	LOC84013
		
Sugp2	361126	LOC361126
Sugp2	361126	Sfrs14
Sugp2	361126	Srsf14
	682402	
		
Vom1r95	494295	V1ra7
Vom1r95	494295	Vmn1r52
		
Shc1	85385	P66shc
Anxa6	79125	Anx6
Anxa6	79125	CPB-II
Mir151b	100526641	Mir3586
Mir151b	100526641	rno-mir-3586
		
		
		
Csnk1g2	65278	
Mks1	287612	LOC287612
Mks1	287612	MGC124860
		
Coasy	287711	MGC94749
		
Mir544	100314128	rno-mir-544
Tgfbr3	29610	TGFR-3
Hcn2	114244	
Mief2	497916	LOC497916
Mief2	497916	RGD1560728
Mief2	497916	Smcr7
Arhgap17	63994	MGC93451
Arhgap17	63994	Rich1
		
		
		
		
Lpcat2	100359680	1-AGPAT 11
Lpcat2	100359680	LOC100359680
Lpcat2	100359680	LOC307713
Lpcat2	100359680	LPCAT-2
Lpcat2	100359680	RGD1563994
Ddb1	64470	LOC361731
		
		
Tmem150b	308346	LOC308346
Tmem150b	308346	RGD1306181
Tmem150b	308346	Tmem224
Megf11	691517	LOC363079
Megf11	691517	LOC691517
Megf11	691517	LOC691521
		
		
Usp32	303394	LOC303394
Plag1	297804	LOC297804
Plag1	297804	MGC94626
Stk25	373542	MGC94619
		
Plppr2	300443	Lppr2
Plppr2	300443	Prg-4
		
		
Opn5	316259	Gpr136
		
		
		
Dppa3l1	691014	LOC691014
		
Pex10	680424	LOC680424
		
		
		
Pde3a	50678	CGI-PDE A
Pde3a	50678	RNPDE3A
Clec2g	362447	CLEC2D11
Clec2g	362447	Clr-b
Clec2g	362447	Clr11
Clec2g	362447	Clrb
Clec2g	362447	LOC362447
Clec2g	362447	RGD1563148
Zyx	114636	
Fibcd1	311861	LOC100909722
Fibcd1	311861	LOC311861
Fibcd1	311861	RGD1309097
Fibcd1	311861	Fibcd1
Fibcd1l1	311861	LOC100909722
Fibcd1l1	311861	LOC311861
Fibcd1l1	311861	RGD1309097
Fibcd1l1	311861	Fibcd1
Apold1	444983	
Csrnp1	363165	Axud1
Csrnp1	363165	LOC363165
Tsr3	360494	LOC360494
Tsr3	360494	RGD1565744
NEWGENE_6497122	108352059	Flywch2
		
RGD1564347	364764	LOC364764
Fbxw11	303024	LOC303024
Mfsd4b	499462	LOC499462
Mfsd4b	499462	RGD1559971
		
Arhgap10	688429	LOC688429
Sting1	498840	LOC498840
Sting1	498840	RGD1562552
Sting1	498840	rSTING
Sting1	498840	Tmem173
Pigz	303872	LOC100910849
Pigz	303872	LOC303872
Pigz	303872	Pigzl1
Pigz	303872	RGD1307107
Klrk1	24934	NKG2D
Klrk1	24934	NKLLR
Klrk1	24934	Nkrp2
Htatsf1	317612	LOC317612
Htatsf1	317612	RGD1563377
		
Klf7	363243	LOC363243
Map7d3	317614	LOC317614
Map7d3	317614	RGD1565514
Mesp2	293046	LOC293046
Asgr2	29403	ASGP-R 2
Asgr2	29403	ASGPR 2
Asgr2	29403	HL-2
Asgr2	29403	MGC108546
Asgr2	29403	RHL-2
Zfp839	500723	LOC500723
Zfp839	500723	RGD1562557
Zfp839	500723	Znf839
Olr1512	287511	
Snx9	683687	LOC683687
Snx9	683687	MGC188567
Zfp78	103690110	LOC691269
Zfp78	103690110	Znf471
Cped1	500046	LOC500046
Cped1	500046	MGC112827
Zfp422	360389	Kox15
Zfp422	360389	Krox-25
Zfp422	360389	LOC360389
Zfp422	360389	MGC105332
Zfp422	360389	Znf22
Fkbp2	293702	LOC293702
Fkbp2	293702	RGD1560660
Fscn1		MGC188481
Olr141	293280	
Klhl7	362303	LOC362303
Fgd4	246174	
Nes	100910255	
Nes	25491	
Olr144	293282	ratchr1-161984400-161983456_ORF
Depp1	500300	Depp
Depp1	500300	LOC500300
Ptges	59103	MGC124930
Ptges	59103	Pges
Exoc3l2	686809	LOC686809
		
Olr158	365334	LOC100910597
Rpl13	81765	
Klrc3	500338	Nkg2E
Klrc3	500338	rNKG2C
Klrc2	500338	Nkg2E
Klrc2	500338	rNKG2C
Klrc3	29684	Nkg2E
Klrc3	29684	rNKG2C
Klrc2	29684	Nkg2E
Klrc2	29684	rNKG2C
Nat1	116631	AT-1
Nat1	116631	Nat
Nat1	116631	NAT-1
		
LOC103689993	54193	LOC54193
LOC103689993	54193	M-40
LOC103689993	54193	PB
Pbsn	54193	LOC54193
Pbsn	54193	M-40
Pbsn	54193	PB
		
		
		
Vav2	296603	LOC296603
Lrfn4	688721	LOC688721
		
Klrd1	25110	Cd94
Commd3	291339	MGC72959
		
Gpr162	362436	Grca
Gpr162	362436	LOC362436
Plpp7	296635	LOC296635
Plpp7	296635	MGC109271
Plpp7	296635	Ppapdc3
Plpp7	296635	RGD1305821
Agxt	24792	AGT
Agxt	24792	Spat
Agxt	24792	SPT
		
Ice2	691379	LOC691379
Ice2	691379	Narg2
Rab4b	50866	
		
Tle1	362533	LOC362533
Tle1	362533	MGC189561
		
Ufsp2	361151	LOC361151
Ufsp2	361151	RGD1311161
		
Mir678	100314142	rno-mir-678
Nr4a3	58853	NOR-2
Zfp641	300197	LOC300197
Zfp641	300197	RGD1310412
Zfp641	300197	Znf641
Rergl	500356	LOC500356
Rergl	500356	RGD1560090
		
Tmem139	680244	LOC680244
Srrm3	685890	LOC685890
Srrm3	685890	LOC685906
Srrm3	685890	RGD1307391
RGD1561143	304382	LOC304382
		
Il12rb2	171334	
Mir3581	100314257	Mir409b
Mir3581	100314257	rno-mir-3581
Mir3581	100314257	rno-mir-409b
Mir3581	100526595	Mir409b
Mir3581	100526595	rno-mir-3581
Mir3581	100526595	rno-mir-409b
Ltv1	361452	LOC361452
Ltv1	361452	RGD1311264
		
Mir219a1	100314058	Mir219-1
Mir219a1	100314058	rno-mir-219-1
Mir219a1	100314058	rno-mir-219a-1
Th	25085	The
Hmgcs1	29637	
Mir1896	104795672	rno-mir-1896
Pold1	59294	
Mcm6	29685	Mcmd6
LOC100912585	100912585	BMK-1
LOC100912585	100912585	Bmk1
LOC100912585	100912585	ERK-5
LOC100912585	100912585	Erk5
LOC100912585	100912585	MAPK 7
LOC100912585	100912585	Prkm7
Mapk7	100912585	BMK-1
Mapk7	100912585	Bmk1
Mapk7	100912585	ERK-5
Mapk7	100912585	Erk5
Mapk7	100912585	MAPK 7
Mapk7	100912585	Prkm7
LOC100912585	114509	BMK-1
LOC100912585	114509	Bmk1
LOC100912585	114509	ERK-5
LOC100912585	114509	Erk5
LOC100912585	114509	MAPK 7
LOC100912585	114509	Prkm7
Mapk7	114509	BMK-1
Mapk7	114509	Bmk1
Mapk7	114509	ERK-5
Mapk7	114509	Erk5
Mapk7	114509	MAPK 7
Mapk7	114509	Prkm7
Fut8	432392	
		
		
C1ql2	288979	Adii
C1ql2	288979	LOC288979
Olr639	295852	ratchr3-72398631-72399572_ORF
LOC100910858	295852	ratchr3-72398631-72399572_ORF
LOC103690075	295852	ratchr3-72398631-72399572_ORF
		
Mir346	100314221	rno-mir-346
P2ry6	117264	P2y6
Kcnn1	54261	KCa2.1
Kcnn1	54261	LOC100360811
Kcnn1	54261	SK1
Kcnn1	54261	SKCa 1
Kcnn1	54261	SKCa1
Decr1	117543	
		
Mei1	315162	LOC315162
		
		
		
Stac	363152	LOC363152
		
LOC100910877	100910877	cDEX
LOC100910877	100910877	CYP
LOC100910877	100910877	Cyp3a1
LOC100910877	100910877	CYP3A23
LOC100910877	100910877	Cyp3a3
LOC100910877	100910877	CYPIIIA1
LOC100910877	100910877	MGC108757
LOC100910877	100910877	P450 IIIA
LOC100910877	100910877	P450-PCN1
LOC100910877	100910877	RL33
Cyp3a23/3a1	100910877	cDEX
Cyp3a23/3a1	100910877	CYP
Cyp3a23/3a1	100910877	Cyp3a1
Cyp3a23/3a1	100910877	CYP3A23
Cyp3a23/3a1	100910877	Cyp3a3
Cyp3a23/3a1	100910877	CYPIIIA1
Cyp3a23/3a1	100910877	MGC108757
Cyp3a23/3a1	100910877	P450 IIIA
Cyp3a23/3a1	100910877	P450-PCN1
Cyp3a23/3a1	100910877	RL33
Cyp3a2	100910877	cDEX
Cyp3a2	100910877	CYP
Cyp3a2	100910877	Cyp3a1
Cyp3a2	100910877	CYP3A23
Cyp3a2	100910877	Cyp3a3
Cyp3a2	100910877	CYPIIIA1
Cyp3a2	100910877	MGC108757
Cyp3a2	100910877	P450 IIIA
Cyp3a2	100910877	P450-PCN1
Cyp3a2	100910877	RL33
LOC100910877	266682	cDEX
LOC100910877	266682	CYP
LOC100910877	266682	Cyp3a1
LOC100910877	266682	CYP3A23
LOC100910877	266682	Cyp3a3
LOC100910877	266682	CYPIIIA1
LOC100910877	266682	MGC108757
LOC100910877	266682	P450 IIIA
LOC100910877	266682	P450-PCN1
LOC100910877	266682	RL33
Cyp3a23/3a1	266682	cDEX
Cyp3a23/3a1	266682	CYP
Cyp3a23/3a1	266682	Cyp3a1
Cyp3a23/3a1	266682	CYP3A23
Cyp3a23/3a1	266682	Cyp3a3
Cyp3a23/3a1	266682	CYPIIIA1
Cyp3a23/3a1	266682	MGC108757
Cyp3a23/3a1	266682	P450 IIIA
Cyp3a23/3a1	266682	P450-PCN1
Cyp3a23/3a1	266682	RL33
Cyp3a2	266682	cDEX
Cyp3a2	266682	CYP
Cyp3a2	266682	Cyp3a1
Cyp3a2	266682	CYP3A23
Cyp3a2	266682	Cyp3a3
Cyp3a2	266682	CYPIIIA1
Cyp3a2	266682	MGC108757
Cyp3a2	266682	P450 IIIA
Cyp3a2	266682	P450-PCN1
Cyp3a2	266682	RL33
LOC100910877	25642	cDEX
LOC100910877	25642	CYP
LOC100910877	25642	Cyp3a1
LOC100910877	25642	CYP3A23
LOC100910877	25642	Cyp3a3
LOC100910877	25642	CYPIIIA1
LOC100910877	25642	MGC108757
LOC100910877	25642	P450 IIIA
LOC100910877	25642	P450-PCN1
LOC100910877	25642	RL33
Cyp3a23/3a1	25642	cDEX
Cyp3a23/3a1	25642	CYP
Cyp3a23/3a1	25642	Cyp3a1
Cyp3a23/3a1	25642	CYP3A23
Cyp3a23/3a1	25642	Cyp3a3
Cyp3a23/3a1	25642	CYPIIIA1
Cyp3a23/3a1	25642	MGC108757
Cyp3a23/3a1	25642	P450 IIIA
Cyp3a23/3a1	25642	P450-PCN1
Cyp3a23/3a1	25642	RL33
Cyp3a2	25642	cDEX
Cyp3a2	25642	CYP
Cyp3a2	25642	Cyp3a1
Cyp3a2	25642	CYP3A23
Cyp3a2	25642	Cyp3a3
Cyp3a2	25642	CYPIIIA1
Cyp3a2	25642	MGC108757
Cyp3a2	25642	P450 IIIA
Cyp3a2	25642	P450-PCN1
Cyp3a2	25642	RL33
		
		
		
Cfap157	499781	LOC499781
Lyg2	100910813	
LOC103693222	100910813	
Lyg2	103693222	
LOC103693222	103693222	
Srsf10	362630	Fusip1
Srsf10	362630	LOC362630
Srsf10	362630	MGC112885
Chia	113901	MGC112572
Samd8	305684	LOC305684
		
Miox	252899	Aldrl6
Miox	252899	RSOR
LOC103694487	103694487	
		
Zfp672	303165	MGC93893
Zfp672	303165	Znf672
		
Rexo1	314630	LOC314630
Rexo1	314630	Tceb3bp1
		
LOC102556051	102556051	
		
Cyp2b2	361523	Cype
Cyp2b2	361523	CYPIIB2
LOC108351601	108351601	
Eng	497010	MGC124909
Ppp4c	171366	MGC94490
Ppp4c	171366	pp4
Ppp4c	171366	PP4C
Ppp4c	171366	Ppx
Trib3	246273	LOC246273
Trib3	246273	NIPK
Trib3	246273	TRB-3
		
Fgf23	170583	FGF-23
Sh3pxd2b	303021	LOC303021
Sh3pxd2b	303021	RGD1309926
Olr183	293328	ratchr1-162879143-162878202_ORF
		
Fam181b	499205	LOC499205
Fam181b	499205	RGD1564695
Trim7	303089	LOC303089
Ntng2	311836	LOC311836
LOC103689938	103689938	
Olr1875	690767	LOC690767
Chordc1	315447	CHP-1
Chordc1	315447	LOC315447
		
Gpr37	117549	Ednrbl
Gpr37	117549	MGC105347
Olr791	366152	ratchr3-97764814-97763876_ORF
Olr171	293318	
Fam169a	310013	LOC310013
RGD1562638	103693984	LOC502093
RGD1562638	103693984	RGD1564276
LOC103693984	103693984	LOC502093
LOC103693984	103693984	RGD1564276
RGD1562638	290818	LOC502093
RGD1562638	290818	RGD1564276
LOC103693984	290818	LOC502093
LOC103693984	290818	RGD1564276
Cbx1	360609	LOC360609
		
Vgll3	498038	LOC498038
Vgll3	498038	RGD1560030
Slc25a3	245959	Phc
Slc25a3	245959	PTP
Hira	363849	LOC363849
Klhl41	117537	Kbtbd10
Klhl41	117537	Krp1
Cd53	24251	LOC100363255
Cd53	24251	Ox-44
Cd53	24251	OX44
Cd53	24251	RATOX44
Cgnl1	315795	LOC315795
Cgnl1	315795	RGD1304623
		
Ms4a4a	100911403	LOC361734
Ms4a4a	100911403	LOC100911403
Ms4a4e	100911403	LOC361734
Ms4a4e	100911403	LOC100911403
Ms4a4a	361734	LOC361734
Ms4a4a	361734	LOC100911403
Ms4a4e	361734	LOC361734
Ms4a4e	361734	LOC100911403
Acsm5	361637	Aa2-174
Acsm5	361637	Cc1-38
Acsm5	361637	LOC361637
Acsm5	361637	RGD1309578
LOC103691843	103691843	
LOC686900	103691843	
LOC103691843	686900	
LOC686900	686900	
Adgrf4	501106	Gpr115
Adgrf4	501106	LOC501106
Adgrf4	501106	RGD1565216
Sh2b2	114203	Aps
LOC100363289	100363289	LRRGT00022
Stxbp2	81804	munc18-2
Stxbp2	81804	Munc18b
Stxbp2	81804	unc-18B
Stxbp2	81804	unc18-2
Abo2	296504	Abo
Abo2	296504	NAGAT 2
Olr1147	300408	
Mgrn1	302938	LOC302938
Mgrn1	302938	RGD1311862
Tex36	499279	LOC499279
		
Rasl11a	304268	
	688064	
Lat2	317676	Ntal
Lat2	317676	Wbscr5
		
Sipa1	361710	Spa1
Tmtc2	299762	LOC299762
Tmtc2	299762	RGD1309848
Foxp4	363185	LOC363185
		
Prr4	100363344	CRP
Prr4	100363344	GRP-CB
Prr4	100363344	Grpcb
Prr4	100363344	LOC360395
Prr4	360395	CRP
Prr4	360395	GRP-CB
Prr4	360395	Grpcb
Prr4	360395	LOC360395
Prr4	192266	CRP
Prr4	192266	GRP-CB
Prr4	192266	Grpcb
Prr4	192266	LOC360395
		
Ndufb7	361385	LOC361385
Pdcd11	309458	LOC309458
Cpne2	498972	LOC498972
Cpne2	498972	LOC689288
Ninl	311529	LOC311529
Ninl	311529	Nlp
Ninl	311529	RGD1306152
		
LOC102554799	102554799	
Slc1a7	366432	EAAT5
Slc1a7	366432	LOC366432
Ergic3	296306	LOC296306
Ergic3	296306	Sdbcag84
		
Stk32c	365381	LOC365381
Dut	497778	Dutp
Dut	497778	PIP4
		
Phf10	292404	BAF45a
Phf10	292404	LOC292404
Bcl3	680611	LOC680611
Memo1	298787	LOC298787
Memo1	298787	memo-1
Memo1	298787	MGC116222
Memo1	298787	RGD1309929
Brat1	498150	Brat1-ps1
Brat1	498150	LOC498150
Brat1	498150	RGD1565146
Vom2r19	690729	LOC690729
Ick	84411	MRK
		
		
Bpifa5	311559	LOC311559
Bpifa5	311559	RGD1559748
Bpifa5	311559	Splunc5
Ntn4	299737	LOC299737
Ntn4	299737	RGD1565947
		
		
Fahd1	302980	LOC302980
Fahd1	302980	RGD1304560
Gtf3a	246299	
		
		
Gstm4	499689	MGC108896
Olr19	293081	
		
LOC308990	308990	MGC108906
LOC308990	308990	MGC108938
		
		
RGD1559588	685048	LOC304349
LOC685048	685048	LOC304349
RGD1559588	304349	LOC304349
LOC685048	304349	LOC304349
Cc2d1b	313478	LOC313478
Cc2d1b	313478	MGC109203
Cc2d1b	313478	RGD1306630
LOC690507	690507	Bpifb5
LOC690507	690507	Bpifb9
		
		
		
Cdk17	314743	Pctaire2
Cdk17	314743	Pctk2
Cryga	684028	LOC100911626
Cryga	684028	LOC684028
		
Pik3r3	60664	p55PIK
		
		
		
Mir301a	100314217	rno-mir-301a
		
		
LOC100910882	100910882	LOC362251
LOC100910882	100910882	MGC109490
LOC100910882	100910882	Rnp1
LOC100910882	100910882	Rnpc2
LOC100910882	100910882	Rrm
Rbm39	100910882	LOC362251
Rbm39	100910882	MGC109490
Rbm39	100910882	Rnp1
Rbm39	100910882	Rnpc2
Rbm39	100910882	Rrm
Acvr1c	245921	Alk-7
Acvr1c	245921	Alk7
Acvr1c	245921	habrec1
Slc16a1	25027	MCT 1
Slc16a1	25027	MCT1
Slc16a1	25027	RATMCT1
Slc16a1	25027	RNMCT1
Cpne9	297516	LOC297516
Cpne9	297516	MGC109370
Cpne9	297516	RGD1309212
		
LOC100362054	100362054	
		
		
		
		
Ddx56	289780	Ddx21
Ddx56	289780	MGC93697
Ddx56	289780	RH-II/Gu
Tmem232	501199	LOC501199
Tmem232	501199	RGD1559548
		
		
		
		
		
Mettl21c	301378	LOC301378
Mettl21c	301378	RGD1561425
Mir365b	100314252	Mir365
Mir365b	100314252	rno-mir-365
Hsdl2	313200	LOC313200
Hsdl2	313200	MGC114452
Hsdl2	313200	RGD1305387
Mir30d	100314010	rno-mir-30d
		
		
Stat5b	25126	
		
Arf1	64310	MGC72830
		
Dph2	298452	Dph2l2
Dph2	298452	LOC298452
Dph2	298452	MGC109459
Tmem35b	100361631	LOC100361631
Tmem35b	100361631	Zmym6nb
		
Srsf12	297962	LOC297962
Srsf12	297962	RGD1561162
Srsf12	297962	Srrp
Srsf12	297962	Srrp35
		
Angpt1	89807	Agpt
Angpt1	89807	Agpt1
Angpt1	89807	Ang-1
Angpt1	89807	LOC360422
Rex1bd	306348	LOC306348
Rex1bd	306348	RGD1566239
		
		
Klrb1a	362443	Nkr-p1b
Klrb1a	362443	Nkrp1b
Klrb1b	362443	Nkr-p1b
Klrb1b	362443	Nkrp1b
Klrb1a	25192	Nkr-p1b
Klrb1a	25192	Nkrp1b
Klrb1b	25192	Nkr-p1b
Klrb1b	25192	Nkrp1b
		
		
		
		
		
		
Olr1673	405374	
Olr1673	405194	
Olr1673	294143	
		
		
		
		
Mir195	100314281	rno-mir-195
Prxl2c	498685	Aaed1
Prxl2c	498685	LOC498685
		
Otud4	307774	LOC307774
Otud4	307774	RGD1305606
Mir3592	100526609	rno-mir-3592
		
		
Tor1aip2	304881	MGC72610
Tmem116	690442	LOC690442
Tmem116	690442	LOC690455
		
		
		
		
Olr1606	305711	tpcr38
		
Tada2b	289717	ADA2B
Tada2b	289717	LOC289717
Tada2b	289717	MGC189538
Tada2b	289717	RGD1561605
Evl	79115	Rnb6
Elavl4	432358	HuD
Elavl4	432358	LOC298359
Elavl4	432358	r-HuD
Elavl4	432358	RGD1561943
		
		
Cluap1	363544	LOC363544
		
		
Atp5mc3	114630	Atp5g3
		
Ephx1	25315	mEH
Ephx1	25315	MEH8
Olr189	293333	ratchr1-162938513-162939454_ORF
Olr1253	103692041	LOC100912257
LOC100912543	103692041	LOC100912257
LOC103692041	103692041	LOC100912257
Septin12	363542	LOC363542
Septin12	363542	Sept12
		
		
		
		
Mir1912	100526592	rno-mir-1912
Taar7g	294131	Ta9
Taar7g	294131	taR-7g
Taar7g	294131	taR-9
		
Catsperz	100362120	LOC100362120
Catsperz	100362120	Tex40
Cpne5	309650	LOC309650
Chm	24942	REP-1
Cyp4a1	50549	Cyp4a10
Cyp4a1	50549	Cyp4a22
Cyp4a1	50549	CYPIVA10
Cyp4a1	50549	MGC108515
Cyp4a1	50549	P452
Olr943	288875	
		
		
Alx1	25401	CART-1
Alx1	25401	Cart1
Alx1	25401	CART1X
		
Olr1239	103692040	
Olr1239	405097	
		
Opn1sw	81644	BOP
Ccl21	298006	Ccl21b
Ccl21	298006	LOC298006
Ccl21	298006	MGC105669
LOC690784	690784	
		
		
		
Podxl2	297433	LOC297433
Podxl2	297433	RGD1305815
		
C1r	312705	LOC312705
		
Ptbp2	310820	MGC95244
Ptbp2	310820	nPTB
Ptbp2	310820	Ptb2
Ptbp2	310820	PTBLP
Ptbp2	310820	PTBLP-L
Ptbp2	310820	PTBLP-S
Cacna1d	29716	CaV1.3alpha1
Cacna1d	29716	RBD
		
Cpsf3	298916	LOC298916
Cpsf3	298916	MGC124885
Svip	499157	LOC499157
Svip	499157	RGD1565432
Arhgef15	287418	E5
Arhgef15	287418	LOC287418
Diras3	366733	LOC366733
Diras3	366733	RGD1565168
		
Mir27a	100314006	rno-mir-27a
Olr1129	405178	
Ube2f	363284	LOC363284
Ube2f	363284	MGC105540
Ube2f	363284	RGD1307608
		
		
		
		
Spata2L	498963	LOC498963
Spata2L	498963	RGD1560840
Nfix	81524	Nf1x
Gja5	50563	Cx40
		
Rnf152	293561	LOC293561
		
LOC100911685	100911685	MGC94063
Gspt1	100911685	MGC94063
LOC100911685	24420	MGC94063
Gspt1	24420	MGC94063
Mrm3	360569	LOC360569
Mrm3	360569	RGD1309077
Mrm3	360569	Rnmtl1
		
		
Nsun5	288595	LOC288595
Nsun5	288595	RGD1309268
		
Ppp2r2a	117104	
		
Prss57	408241	Df2
Prss57	408241	NSP4
Prss57	408241	Prssl1
		
Cks1b	499655	LOC499655
Cks1b	499655	RGD1561797
Otor	366206	LOC366206
		
Hmg20b	362825	LOC362825
		
Mtmr3	305482	LOC305482
	100911216	
		
Gtf2e2	306516	LOC306516
Myg1	300258	C12orf10
Myg1	300258	MGC95325
Dram1	679937	Dram
Dram1	679937	LOC679937
Dram1	679937	MGC187403
Mtmr10	309255	LOC309255
Mtmr10	309255	RGD1305958
		
Ndufa10l1	678759	CI-42kD
Ndufa10l1	678759	LOC316632
Ndufa10l1	678759	Ndufa10
Ndufa10	678759	CI-42kD
Ndufa10	678759	LOC316632
Ndufa10	678759	Ndufa10
Rpn2	64701	RPN-II
Npdc1	296562	MGC94179
Mturn	297109	MGC95152
		
		
Olr406	296669	
